Artist_Accession_Number,Name,DOB,DOD,Gender,Notes,File,Slides,Video(s),Resume/Vita,Artist_Statement,Gallery_Notice,Review,Article,Poster,Folio,CD-ROM,Correspondance,Library_Exhibit,,
8796,"Varnelis, Kazys",1917,NULL,M,born in Lithuania,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8799,"Vasell, Christopher",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8797,"Vass, Rosalie Waranius",NULL,NULL,F,NULL,1,0,0,1,0,1,0,1,0,0,0,0,0,,
8798,"Vassay, Gina",NULL,NULL,F,VPA slide collection; Chicago Artists' Coalition,1,1,0,0,0,0,0,0,0,0,0,0,0,,
8800,"Vassilieve, Nicholas B.",NULL,NULL,M,Born in Russia,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8802,"Vavak, Joseph",1891,1969,M,Born in Austria; WPA Artist; oil painting,1,0,0,1,0,1,0,0,0,0,0,0,0,,
8805,"Vazquez, Tulio",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8806,"Vecchio, Marjorie",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8808,"Vega, Salvador",NULL,NULL,M,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
9254,Vehill. Raoul,NULL,NULL,M,Video 2281,1,0,1,0,0,0,0,1,0,0,0,0,0,,
8809,"Velez, Marta",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8810,"Velky, Stephen",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8811,"Vella, Jeanne",NULL,NULL,F,VPA Slide Collection,1,1,0,0,0,0,0,0,0,0,0,0,0,,
8812,"Venice, Sonny",1966,NULL,NULL,NULL,1,0,0,1,0,1,0,1,0,0,0,0,0,,
8813,"Venit, David",1962,NULL,M,NULL,1,1,0,1,1,0,0,0,0,0,0,0,0,,
11537,"Ventura, Amy",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8814,"Ventura-Flood, Mariko",1949,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8817,"Ver Becke, W. Edwin",NULL,NULL,M,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
9042,"Vera, Omar",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
10558,"Vera, Rafael E.",NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
9043,"Verbeek, Jason",1975,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8818,"Vergara, Camilo",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8820,"Vermeulen, Tim",1960,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8821,"Verna, Gelsy",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8822,"Veronica, Nicola",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8823,"Versteeg, Siebren",1971,NULL,M,NULL,1,1,0,0,0,1,0,1,0,0,0,0,0,,
11635,Vertical Gallery,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8849,"Vesely, Ron",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9508,"Vespremi, Laslo",1945,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8824,"Vetter, Thomas Damian (1859-1931)",NULL,NULL,M,NULL,1,0,0,1,0,0,0,0,0,0,0,1,0,,
8825,"Veysey, Brent",1959,NULL,M,VPA slide collection,1,1,0,1,0,1,0,0,0,0,0,0,0,,
7898,"Via, Margaret V.J.",1926,NULL,F,Bio. Only,1,0,0,1,0,0,0,0,0,0,0,0,0,,
7899,"Vickery, Charles Bridgeman",1913,1998,M,"Born in Hinsdale, IL; WPA Artist",1,0,0,0,0,0,0,1,0,0,0,0,0,,
7900,"Vidrine, Vincent",NULL,NULL,M,NULL,1,0,0,1,0,0,0,1,0,0,0,0,0,,
7901,"Vidulich, Pam",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
7902,"Vieux, Marian J.",NULL,NULL,F,"SEE ALSO: Chicago Tribune, November 16, 1986, Section 10, page 1.",1,0,0,0,0,1,0,1,0,0,0,0,0,,
7903,"Vila, Ramon",NULL,NULL,NULL,"Born in Camuy, Puerto Rico",1,0,0,0,0,1,0,1,0,0,0,0,0,,
7904,"Vilas, Sherry",1940,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7905,"Vilches, Armando B.",NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
9044,"Villa, Gabriel",NULL,NULL,M,Exhibited at CPL in 2008.,1,0,0,0,0,1,0,0,0,0,0,1,1,,
7906,"Villa, Lisa",NULL,NULL,F,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
7907,"Villa, Mario",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8945,"Villalobos, Roy",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
10857,"Villareal, Maria",NULL,NULL,F,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
9009,"Villarreal, Rebecca",NULL,NULL,F,"Near Northwest Arts Council Gallery: May 4 - June 30,1990",1,0,0,0,0,0,0,1,0,0,0,0,0,,
7908,"Villarreal, Roman San Martin",1950,NULL,M,NULL,1,0,0,1,0,1,0,1,0,0,0,0,0,,
9045,"Vine, Naomi and Richard",NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
11844,"Jaworska, Ania",NULL,NULL,F,"CAAP Application 2012 - CD-ROM ""Anna Jaworska""",1,0,0,1,0,1,0,1,0,0,1,0,0,,
7912,"Vischer, Phil",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
9434,"Visgirdia, Rimas",NULL,NULL,M,NULL,1,0,0,1,0,1,0,1,0,0,0,0,0,,
7914,"Vita, Steven",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
11875,"Viti, Eugenia",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,1,0,,
7915,"Viviano, Emanuel",1907,1980,M,WPA Artist,0,0,0,0,0,0,0,1,0,0,0,0,0,,
11710,"Vizzari, Anthony",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7916,"Vlasak, Darryl",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
7917,"Vlcek, Raymond J.",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7918,"Vodicka, Cynthia",NULL,NULL,F,SLIDE COLLECTION,1,1,0,1,0,1,0,0,0,0,0,0,0,,
11392,"Vogel, Amy",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7921,"Vogele, Robert",NULL,NULL,M,"VSA Partnets, Inc - see Ted Stoik",0,0,0,0,0,0,0,0,0,0,0,0,0,,
7923,"Vognild, Enoch",1880,1928,M,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
7925,"Vogt, Angela",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11610,"Vogtmann, Carl",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9107,"Voinea, Marian",1964,NULL,F,Chicago Artists' Coalition,1,1,0,1,0,0,0,0,0,0,0,0,0,,
7927,"Volay, Peter",1915,NULL,M,NULL,1,0,0,1,1,1,0,0,0,0,0,1,0,,
7928,"Volk, Cornelius Gesner",1822,1898,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7929,"Volk, Leonard Wells",1828,1895,M,"Born: Wellstown, NY; World's Columbian Exposition; Father of Stephen A. Douglas Volk (painter); sculpture, marble - Douglas Memorial",1,0,0,0,0,0,0,1,0,0,0,0,0,,
10407,"Volk, Susan M.",NULL,NULL,F,NULL,1,0,0,1,1,0,0,0,0,0,0,0,0,,
7930,"Volkerding, Laura",NULL,NULL,F,VPA SLIDE COLLECTION,1,1,0,0,0,1,0,1,0,0,0,0,0,,
7931,"Volpe, Doris",1930,NULL,F,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
7932,"Voltattorni, Michael",NULL,NULL,M,(see NORYM),1,0,0,0,0,0,0,1,0,0,0,0,0,,
7933,"Von der Gathen, Heidi S.",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
11050,"Von Eicken, Gisela",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7934,"Von Hofsten, Hugo",1865,NULL,M,"Born in Karlskoga, Vermland, Sweden",0,0,0,0,0,0,0,0,0,0,0,0,0,,
7935,"Von Klieben, Paul",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8991,"von Salza, C.F.",1858,1905,NULL,"born Sorby, Ostergotland, Sweden",0,0,0,0,0,0,0,0,0,0,0,0,0,,
10739,"von Zweck, Philip",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7937,"Vonnoh, Bessie (Onahotema) Potter (Mrs. Robt. W.)",1872,1954,F,Robt. Vonnoh - artist; World's Columbian Exposition,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7938,"Voss, Michael",1939,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
7939,"Vrazo, Alice R.",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7940,"Vrieze, Jenny",NULL,NULL,F,VPA SLIDE COLLECTION,1,1,0,1,0,0,0,0,0,0,0,0,0,,
7948,"Wadsworth, Libby",1962,NULL,F,NULL,1,0,0,1,0,1,0,1,0,0,0,0,0,,
7949,"Wadud, Saudia",NULL,NULL,F,"ARC Gallery: January 30 - February 23, 2002",1,0,0,0,0,0,0,1,0,0,0,0,0,,
7950,"Wagener, Paul",NULL,NULL,M,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
10964,"Wagner, Devra",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7941,"Vuksanovich, Bill",NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
7942,"Vyshkind, Fred",NULL,NULL,M,Blue Moon Studio and Art Gallery,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10134,W.P.A. Gallery of Environmental Art,NULL,NULL,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7943,"Wachter, Merle G.",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11549,"Wade, Allison",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7945,"Wade, Caroline D.",1857,1947,F,World's Columbian Expo.,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7946,"Wade, Jason",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7947,"Wadsworth, Frank (Russell)",1874,1905,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7951,"Wagner, Edward J.",1909,1986,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
7952,"Wagner, Mary",NULL,NULL,F,VPA Slide Collection,1,1,0,1,0,1,0,1,0,0,0,1,0,,
7953,"Wagner, Ron",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
7954,"Wahlborg, Cynthia Vaicunas",NULL,NULL,F,NULL,1,1,0,0,0,1,0,0,0,0,0,0,0,,
7955,"Wahlgreen, William R.",1959,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7956,"Wahlgren, Kay",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7957,"Waite, George",1934,NULL,M,VPA Slide Collection,1,1,0,1,0,1,0,1,0,0,0,0,0,,
7958,"Waite, John F.",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7959,"Waitkus, E. Algerd",NULL,NULL,M,Chicago - Artist's File,1,0,0,0,0,0,0,1,0,0,0,0,0,,
7969,"Waker, Chuck",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7966,"Waldroup, Hulbert",1966,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
7967,"Wales, Dirk",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
10437,"Walilko, Vanessa",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
11396,"Lambert, Kent",NULL,NULL,M,Oversized Drawer; CD-ROM,1,0,0,0,0,1,0,1,1,0,1,1,0,,
7971,"Walker, Hamza",1966,NULL,M,NULL,0,0,0,0,0,0,0,1,0,0,0,0,0,,
9736,"Walker, Chuck",1951,NULL,M,NULL,1,0,0,1,0,1,0,1,0,0,0,0,0,,
11898,"Lawrence, Margie",NULL,NULL,F,"CD-ROM ""2012 CAAP""",1,0,0,1,1,0,0,1,0,0,1,0,0,,
7962,"Walczak, Jett",NULL,NULL,F,"Female, Born in Poland  - aka Jennett Wakczak",1,0,0,0,0,1,0,1,0,0,0,0,0,,
7963,"Wald, Alex",NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
9804,"Waldeck, Jane",NULL,NULL,F,"ARC Gallery: September 5-27, 1986; Beacon Street Gallery March 25 - May 8, 1983",0,0,0,0,0,0,0,0,0,0,0,0,0,,
7964,"Waldeck, Steve",1943,NULL,M,"VPA Slide Collection; ARC Gallery: September 5-27, 1986; Beacon Street Gallery March 25 - May 8, 1983; Sculpture Chicago: August 26 - September 30, 1983",1,1,0,1,0,1,0,1,0,0,0,0,0,,
7972,"Walker, James F.",1913,1994,M,NULL,1,0,0,1,0,1,0,1,0,0,0,0,0,,
7979,"Walker, Todd J.",1917,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
9921,"Walker, Van",NULL,NULL,M,The Big Show,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7968,"Walker, William",1927,NULL,M,aka Bill,1,0,0,0,0,1,0,1,0,0,0,0,0,,
11916,Wall of Respect,NULL,NULL,NULL,"Exhibit, Artist Collective",1,0,0,0,0,0,0,1,0,0,0,0,0,,
11051,"Wall, Joan L.",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7981,"Wall, Virginia",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7982,"Wallace, Ellie",NULL,NULL,F,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
7973,"Walker, Jerome",NULL,NULL,M,"Born - Peoria, IL;",1,0,0,1,0,1,0,0,0,0,0,0,0,,
7974,"Walker, Kenneth",1953,1986,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
11841,"Magi, Jill",NULL,NULL,F,"CD-ROM ""CAAP Application 2012""",1,0,0,1,1,1,0,1,0,0,1,0,0,,
9353,"Walker, Nancy",10/1/38,NULL,F,"Senior Artists Network, Illiana Artists\nAddress: \n12026 Lakeview Trail, Homer Glen, IL 60491",1,0,0,0,0,1,0,1,0,0,0,0,0,,
7976,"Walker, Nellie Verne",1874,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
7978,"Walker, Steve",1957,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7983,"Wallace, Evan G.",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7984,"Wallace, Margaret",NULL,NULL,F,VPA Slide Collection; Exhibited in the Park Forest Little Gallery in May of 1975,1,1,0,0,0,0,0,0,0,0,0,0,0,,
7985,"Wallach, Harlan",NULL,NULL,M,VPA Slide Collection,1,1,0,1,0,1,0,1,0,0,0,1,0,,
7986,"Wallen, Sheila",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
7987,"Waller, Harry",NULL,NULL,M,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
7988,"Walley, John",1910,1974,M,WPA Artist,1,0,0,0,0,1,0,1,0,0,0,0,0,,
10965,"Wallman, Sally",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10014,"Walsh, Julie",NULL,NULL,F,Gallery 312,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7989,"Walsh, Kathleen",NULL,NULL,F,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
10807,"Walsh, Thomas",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10889,"Lichty, Patrick",10/5/62,NULL,M,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
13133,"Schwartz, Robert",1947,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7999,"Wan, Zhao Yu",1957,NULL,M,"Born - Shanghai, China; Oversize Drawer",1,0,0,0,0,1,0,0,1,0,0,0,0,,
10848,"Wanagat, Kari",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7990,"Walte, John F.",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7991,"Walter, John",NULL,NULL,M,Illust. Only,1,0,0,0,0,0,0,1,0,0,0,0,0,,
7992,"Walter, Judy Anne",1951,NULL,F,Chicago Artists' Coalition,1,1,0,1,1,0,0,1,0,0,0,0,0,,
7993,"Walter, Nancy Lee",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
13127,"Saunders, Harlan K.",1847,1924,M,"General John A, Logan, 1911 Grand Army of the Republic Collection - SPE",1,0,0,1,0,0,0,1,0,0,0,0,0,,
7994,"Walters, Curt",NULL,NULL,M,VPA Slide Collection,1,1,0,0,0,0,0,0,0,0,0,0,0,,
7995,"Walters, Jessica",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
7997,"Waltrip, Mildred",1911,NULL,F,Born - Kentucky; WPA Artist,1,0,0,1,0,1,0,1,0,0,0,0,0,,
8001,"Wandersee, Rebecca J.",1960,NULL,F,NULL,1,1,0,0,0,0,0,0,0,0,0,0,0,,
8002,"Wang, Dan S.",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8003,"Wang, Ruby H.",NULL,NULL,F,Born - China,1,0,0,1,0,1,0,1,0,0,0,1,0,,
12855,"Wang, Ye-Feng",NULL,NULL,M,"CD-ROM ""Yefeng Wang 2012 CAAP Grant""",1,0,0,1,1,1,0,0,0,0,1,1,0,,
8004,"Wantz, John",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8005,"Wantz, Justine Manor",NULL,NULL,F,Water Tower Gallery,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8006,"Wapahi, Robert",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8007,"Ward, Charles S.",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8008,"Ward, Constance Chandler",NULL,NULL,F,"Born - Cambridge, Mass.",1,0,0,1,0,1,0,0,0,0,0,0,0,,
8009,"Ward, David",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8010,"Ward, Kimberly",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8011,"Ward, Lucille",1907,NULL,F,WPA Artist,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8012,"Ward, Lynd",1905,1985,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
10903,"Ward, Matt",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9823,"Ward, Nayamka",NULL,NULL,F,"ARC Gallery: February 1-26, 1994",0,0,0,0,0,0,0,0,0,0,0,0,0,,
8013,"Ward, Oklahoma",NULL,NULL,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
12014,"Ward, Shane",NULL,NULL,M,NULL,0,0,0,0,0,1,0,0,0,0,0,0,0,,
8942,"Ward, Shirley",NULL,NULL,F,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
8015,"Warfield, James",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8016,"Warmack, Greg",NULL,NULL,M,See Mr. Imagination,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8017,"Warmack, William",NULL,NULL,M,"Brother of Mr. Imagination, Greg Warmack",1,0,0,0,0,0,0,1,0,0,0,0,0,,
8018,"Warneke, Ken",1958,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
8019,"Warner, Beverly",1956,NULL,F,VPA Slide Collection,1,1,0,0,0,0,0,1,0,0,0,0,0,,
8020,"Warner, Ken",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11052,"Warner, Mary",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8021,"Warren, Fan",NULL,NULL,F,Female; HWLC,1,0,0,1,0,1,0,0,0,0,0,0,0,,
8022,"Warren, Karl",NULL,NULL,M,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
3539,"Jackson, Carol",1962,NULL,F,NULL,1,1,0,1,0,1,0,1,0,0,0,0,0,,
10603,"Warren, Linda",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
9289,"Warren, Lynne",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8943,"Warshauer, Sheri Rose",NULL,NULL,F,NULL,1,0,0,1,1,1,0,0,0,0,0,0,0,,
8025,"Warshauer, Valerie",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8026,"Warton, Maryanne",NULL,NULL,F,Cows on Parade,1,0,0,0,0,0,0,1,0,0,0,0,0,,
12033,"Warwick, Mark",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8027,"Washburn, Mary",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8028,"Washington, Bobby",1946,NULL,M,Carved walking sticks,1,0,0,0,0,0,0,1,0,0,0,0,0,,
10772,"Washington, Dale",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11144,"Washington, Erin M.",NULL,NULL,F,NULL,1,0,0,1,0,1,0,1,0,0,0,0,0,,
8030,"Washington, Jennie S.",1931,NULL,F,VPA Slide Collection,1,1,0,0,0,0,0,0,0,0,0,0,0,,
8031,"Wasilowski, Laura",NULL,NULL,F,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
12194,"Wasim, Saira",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8032,"Wasko, Krzysztof",NULL,NULL,M,NULL,1,0,0,0,1,1,0,0,0,0,0,0,0,,
9662,"Wasko, Marta",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8033,"Wasserman Segal, Ruth",NULL,NULL,F,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
8034,"Wasserman, Tamara",NULL,NULL,F,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8035,"Wasserman, Tina",NULL,NULL,F,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
8036,"Wassman, Lute",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8037,"Watanabe, Mio",NULL,NULL,NULL,VPA Slide Collection,1,1,0,1,0,1,0,0,0,0,0,1,0,,
8038,"Waterbury, Jonathon",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
9380,"Waterman-Peters, Barbara",NULL,NULL,F,CAC Member,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11062,"Waters, Thomas",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
10035,Watertower Gallery,NULL,NULL,NULL,Oversize Drawer,1,0,0,0,0,0,0,0,1,0,0,0,0,,
8039,"Wathall, Lionel",1914,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11615,"Watkins, Christine",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
10058,"Watson, Carl",NULL,NULL,M,WPA Gallery of Environmental Art,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8041,"Watson, Dudley Crafts",1885,1972,M,WPA Artist; Chicago Century of Progress,1,0,0,0,0,1,0,1,0,0,0,0,0,,
8042,"Watson, Emily",NULL,NULL,F,VPA Slide Collection,1,1,0,0,0,0,0,0,0,0,0,0,0,,
8043,"Watson, Eugene",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
11429,"Majeed, Faheem",1976,NULL,M,CD-ROM,1,0,0,1,1,1,0,1,0,0,1,1,0,,
4881,"Malagrino, Silvia",1950,NULL,F,"Born in Buenos Aires. VPA DVD collection. ""Short Videos"" ""Slideshow""",1,0,1,1,0,1,0,1,0,0,1,0,0,,
8045,"Watson, Spencer",NULL,NULL,M,See wife Mary Watson,0,0,0,1,1,1,0,0,0,0,0,0,0,,
8044,"Watson, Mary",NULL,NULL,F,see husband Spence Watson,1,0,0,1,1,1,0,1,0,0,0,0,0,,
8046,"Watt, Oli",1970,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
10884,"Watters, Angela",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
12500,"Watters, Patricia K.",NULL,NULL,F,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
11711,"Watts, Jacob",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8048,"Wawro, Richard",1953,NULL,M,Born - Scotland,1,0,0,0,0,1,0,1,0,0,0,0,0,,
8050,"Weathered, Laura",NULL,NULL,F,"Near Northwest Arts Council Gallery: May 4 - June 30,1990",1,0,0,0,0,0,0,1,0,0,0,0,0,,
8061,"Weber, Dick",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8062,"Weber, Ernie",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
8063,"Weber, Hugo",1918,1971,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
8064,"Weber, Idelle",NULL,NULL,F,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
12925,"Weaver-Rivera, Rachel",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11323,"Weaver, Shahar Caren",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11163,"Webb, A.C.",NULL,NULL,NULL,see Webster Studios,0,0,0,0,0,0,0,1,0,0,0,0,0,,
8055,"Webb, Douglas J.",1955,NULL,M,VPA Slide Collection,1,1,0,1,1,0,0,0,0,0,0,0,0,,
8056,"Webb, Duncan",NULL,NULL,M,"Gallery 312: June 26 -August 8, 1998",1,0,0,1,0,1,0,0,0,0,0,0,0,,
8058,"Webb, Kurt Brian",NULL,NULL,M,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
8059,"Webb, Wayne",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8060,"Webber, Steve",NULL,NULL,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
